ISBN,Title,Author,Date Published,MSRP,New,Used
0894801848,All Aboard!: The Story of Joshua Lionel Cowen & His Lionel Train Company,"Hollander, Ron",1981,14.95,27.77,4.08
0894801848,All Aboard!: The Story of Joshua Lionel Cowen & His Lionel Train Company,"Hollander, Ron",1981,14.95,27.77,4.08
9780897783972,Beginner's Guide to Large Scale Model Railroading (Model Railroader),"Horovitz, Marc",1998,1.99,6.94,3.92
9780873492485,Getting Started With Lionel Trains: Your Introduction to Model Railroading Fun,"Miller, Allan W.",2001,9.98,14.3,3.9
9780738538327,Eleanor Roosevelt: A Hudson Valley Remembrance (NY) (Images of America),"Ghee, Joyce C.",2005,21.99,17.58,3.89
0762706147,Great American Rail Journeys (Broadcast Tie-Ins),"Grant, John",2000,1.99,8.38,2.6
9780738587806,Southern Railway's Historic Spencer Shops (Images of Rail),Larry K. Neal Jr.,2011,21.99,0.0,0.0
9780738565040,Railroads Of Rensselaer (images Of Rail),Ernie Mann,2009,21.99,0.0,0.0
9780738557540,East Broad Top Railroad (Images of Rail: Pennsylvania),"Springirth, Kenneth C.",2008,11.04,0.0,0.0
9780738557540,East Broad Top Railroad (Images of Rail: Pennsylvania),"Springirth, Kenneth C.",2008,11.04,0.0,0.0
9780738556529,Albany Revisited (Images of America: New York),"Rittner, Don",2008,21.99,0.0,0.0
9780738565040,Railroads Of Rensselaer (images Of Rail),Ernie Mann,2009,21.99,0.0,0.0
9780738556529,Albany Revisited (Images of America: New York),"Rittner, Don",2008,21.99,0.0,0.0
9780738587806,Southern Railway's Historic Spencer Shops (Images of Rail),Larry K. Neal Jr.,2011,21.99,0.0,0.0
9781467121118,Roanoke Locomotive Shops and the Norfolk & Western Railroad (Images of Rail),"McKinney, Wayne",2014,0.00,0.0,0.0
9780989634052,The Madison Hardware Story,Derek Thomas,2016,0.00,0.0,0.0
0897781201,Greenberg's Lionel Catalogue Book 1902-1922,Greenberg,1990,110,0.0,0.0
9780975858455,Welcome Aboard The Disneyland Railroad - Collector's Edition,Steve Degaetano,2016,0.00,0.0,0.0
9780975858455,Welcome Aboard The Disneyland Railroad - Collector's Edition,Steve Degaetano,2016,0.00,0.0,0.0
